timestamp,event,setup_id,ticket,ea_version,symbol,timeframe,direction,lot,entry_price,close_price,profit,exit_reason,mindset
2025.07.15 16:08:47,CLOSE,XAUUSDg_PERIOD_M5_20250715_1530_SELL_888999,1579,fix4,XAUUSDg,PERIOD_M5,BUY,0.07,0.00,3324.75,14.77,EA_CLOSE,
2025.07.15 16:08:48,OPEN,XAUUSDg_PERIOD_M5_20250715_1605_SELL_888999,1580,fix4,XAUUSDg,PERIOD_M5,SELL,0.07,3324.25,0.00,0.00,,READY_TO_BREAKOUT
2025.07.15 16:14:27,CLOSE,XAUUSDg_PERIOD_M5_20250715_1605_SELL_888999,1581,fix4,XAUUSDg,PERIOD_M5,BUY,0.07,0.00,3322.23,14.14,EA_CLOSE,
2025.07.15 16:14:28,OPEN,XAUUSDg_PERIOD_M5_20250715_1610_SELL_888999,1582,fix4,XAUUSDg,PERIOD_M5,SELL,0.07,3321.88,0.00,0.00,,READY_TO_BREAKOUT
2025.07.16 14:33:40,CLOSE,XAUUSDg_PERIOD_M5_20250715_1610_SELL_888999,1583,fix4,XAUUSDg,PERIOD_M5,BUY,0.07,0.00,3320.56,9.24,EA_CLOSE,
2025.07.16 14:33:40,OPEN,XAUUSDg_PERIOD_M5_20250716_1430_SELL_888999,1584,fix4,XAUUSDg,PERIOD_M5,SELL,0.07,3320.15,0.00,0.00,,READY_TO_BREAKOUT
2025.07.16 14:56:32,OPEN,XAUUSDg_PERIOD_M5_20250716_1430_SELL_888999,1585,fix4,XAUUSDg,PERIOD_M5,BUY,0.14,3340.82,0.00,0.00,,READY_TO_BREAKOUT
2025.07.16 15:16:41,CLOSE,XAUUSDg_PERIOD_M5_20250716_1430_SELL_888999,1586,fix4,XAUUSDg,PERIOD_M5,SELL,0.14,0.00,3366.80,363.86,EA_CLOSE,
2025.07.16 15:16:41,CLOSE,XAUUSDg_PERIOD_M5_20250716_1430_SELL_888999,1587,fix4,XAUUSDg,PERIOD_M5,BUY,0.07,0.00,3367.45,-331.10,EA_CLOSE,
2025.07.16 15:16:41,OPEN,XAUUSDg_PERIOD_M5_20250716_1515_BUY_888999,1588,fix4,XAUUSDg,PERIOD_M5,BUY,0.07,3367.43,0.00,0.00,,READY_TO_BREAKOUT
2025.07.16 15:19:53,CLOSE,XAUUSDg_PERIOD_M5_20250716_1515_BUY_888999,1589,fix4,XAUUSDg,PERIOD_M5,SELL,0.07,0.00,3368.90,10.29,EA_CLOSE,
2025.07.16 15:19:53,OPEN,XAUUSDg_PERIOD_M5_20250716_1515_BUY_888999,1590,fix4,XAUUSDg,PERIOD_M5,BUY,0.07,3369.65,0.00,0.00,,READY_TO_BREAKOUT
2025.07.16 15:30:18,CLOSE,XAUUSDg_PERIOD_M5_20250716_1515_BUY_888999,1591,fix4,XAUUSDg,PERIOD_M5,SELL,0.07,0.00,3370.84,8.33,EA_CLOSE,
2025.07.16 15:30:18,OPEN,XAUUSDg_PERIOD_M5_20250716_1530_BUY_888999,1592,fix4,XAUUSDg,PERIOD_M5,BUY,0.07,3371.72,0.00,0.00,,READY_TO_BREAKOUT
2025.07.16 15:30:24,CLOSE,XAUUSDg_PERIOD_M5_20250716_1530_BUY_888999,1593,fix4,XAUUSDg,PERIOD_M5,SELL,0.07,0.00,3373.51,12.53,EA_CLOSE,
2025.07.16 15:30:24,OPEN,XAUUSDg_PERIOD_M5_20250716_1530_BUY_888999,1594,fix4,XAUUSDg,PERIOD_M5,BUY,0.07,3374.76,0.00,0.00,,READY_TO_BREAKOUT
2025.07.16 15:30:37,CLOSE,XAUUSDg_PERIOD_M5_20250716_1530_BUY_888999,1595,fix4,XAUUSDg,PERIOD_M5,SELL,0.07,0.00,3376.61,12.95,EA_CLOSE,
2025.07.16 15:30:38,OPEN,XAUUSDg_PERIOD_M5_20250716_1530_BUY_888999,1596,fix4,XAUUSDg,PERIOD_M5,BUY,0.07,3377.26,0.00,0.00,,READY_TO_BREAKOUT
2025.07.17 12:30:34,OPEN,XAUUSDg_PERIOD_M5_20250716_1530_BUY_888999,1597,fix4,XAUUSDg,PERIOD_M5,SELL,0.14,3317.53,0.00,0.00,,READY_TO_BREAKOUT
2025.07.21 06:36:00,OPEN,XAUUSDg_PERIOD_M5_20250716_1530_BUY_888999,1598,fix4,XAUUSDg,PERIOD_M5,BUY,0.28,3371.07,0.00,0.00,,READY_TO_BREAKOUT
2025.07.22 13:09:46,CLOSE,XAUUSDg_PERIOD_M5_20250716_1530_BUY_888999,1599,fix4,XAUUSDg,PERIOD_M5,SELL,0.28,0.00,3412.51,1160.32,EA_CLOSE,
2025.07.22 13:09:46,CLOSE,XAUUSDg_PERIOD_M5_20250716_1530_BUY_888999,1600,fix4,XAUUSDg,PERIOD_M5,BUY,0.14,0.00,3413.11,-1338.26,EA_CLOSE,
2025.07.22 13:09:46,CLOSE,XAUUSDg_PERIOD_M5_20250716_1530_BUY_888999,1601,fix4,XAUUSDg,PERIOD_M5,SELL,0.07,0.00,3412.59,247.38,EA_CLOSE,
2025.07.22 13:09:47,OPEN,XAUUSDg_PERIOD_M5_20250722_1305_BUY_888999,1602,fix4,XAUUSDg,PERIOD_M5,BUY,0.07,3413.24,0.00,0.00,,READY_TO_BREAKOUT
2025.07.22 13:27:20,CLOSE,XAUUSDg_PERIOD_M5_20250722_1305_BUY_888999,1603,fix4,XAUUSDg,PERIOD_M5,SELL,0.07,0.00,3414.43,8.33,EA_CLOSE,
2025.07.22 13:27:21,OPEN,XAUUSDg_PERIOD_M5_20250722_1325_BUY_888999,1604,fix4,XAUUSDg,PERIOD_M5,BUY,0.07,3415.05,0.00,0.00,,READY_TO_BREAKOUT
2025.07.22 13:31:41,CLOSE,XAUUSDg_PERIOD_M5_20250722_1325_BUY_888999,1605,fix4,XAUUSDg,PERIOD_M5,SELL,0.07,0.00,3416.05,7.00,EA_CLOSE,
2025.07.22 13:31:42,OPEN,XAUUSDg_PERIOD_M5_20250722_1330_BUY_888999,1606,fix4,XAUUSDg,PERIOD_M5,BUY,0.07,3416.68,0.00,0.00,,READY_TO_BREAKOUT
2025.07.22 13:46:00,CLOSE,XAUUSDg_PERIOD_M5_20250722_1330_BUY_888999,1607,fix4,XAUUSDg,PERIOD_M5,SELL,0.07,0.00,3417.97,9.10,EA_CLOSE,
2025.07.22 13:46:00,OPEN,XAUUSDg_PERIOD_M5_20250722_1345_BUY_888999,1608,fix4,XAUUSDg,PERIOD_M5,BUY,0.07,3418.49,0.00,0.00,,READY_TO_BREAKOUT
2025.07.22 13:52:21,CLOSE,XAUUSDg_PERIOD_M5_20250722_1345_BUY_888999,1609,fix4,XAUUSDg,PERIOD_M5,SELL,0.07,0.00,3419.51,7.21,EA_CLOSE,
2025.07.22 13:52:22,OPEN,XAUUSDg_PERIOD_M5_20250722_1350_BUY_888999,1610,fix4,XAUUSDg,PERIOD_M5,BUY,0.07,3420.05,0.00,0.00,,READY_TO_BREAKOUT
2025.07.22 14:27:21,CLOSE,XAUUSDg_PERIOD_M5_20250722_1350_BUY_888999,1611,fix4,XAUUSDg,PERIOD_M5,SELL,0.07,0.00,3421.78,12.04,EA_CLOSE,
2025.07.22 14:27:22,OPEN,XAUUSDg_PERIOD_M5_20250722_1425_BUY_888999,1612,fix4,XAUUSDg,PERIOD_M5,BUY,0.07,3422.24,0.00,0.00,,READY_TO_BREAKOUT
2025.07.22 14:31:39,CLOSE,XAUUSDg_PERIOD_M5_20250722_1425_BUY_888999,1613,fix4,XAUUSDg,PERIOD_M5,SELL,0.07,0.00,3423.78,10.78,EA_CLOSE,
2025.07.22 14:31:40,OPEN,XAUUSDg_PERIOD_M5_20250722_1430_BUY_888999,1614,fix4,XAUUSDg,PERIOD_M5,BUY,0.07,3424.39,0.00,0.00,,READY_TO_BREAKOUT
2025.07.22 14:32:52,CLOSE,XAUUSDg_PERIOD_M5_20250722_1430_BUY_888999,1615,fix4,XAUUSDg,PERIOD_M5,SELL,0.07,0.00,3425.57,8.26,EA_CLOSE,
2025.07.22 14:32:53,OPEN,XAUUSDg_PERIOD_M5_20250722_1430_BUY_888999,1616,fix4,XAUUSDg,PERIOD_M5,BUY,0.07,3425.85,0.00,0.00,,READY_TO_BREAKOUT
2025.07.22 14:39:16,CLOSE,XAUUSDg_PERIOD_M5_20250722_1430_BUY_888999,1617,fix4,XAUUSDg,PERIOD_M5,SELL,0.07,0.00,3427.07,8.61,EA_CLOSE,
2025.07.22 14:39:17,OPEN,XAUUSDg_PERIOD_M5_20250722_1435_BUY_888999,1618,fix4,XAUUSDg,PERIOD_M5,BUY,0.07,3427.61,0.00,0.00,,READY_TO_BREAKOUT
2025.07.22 15:04:30,CLOSE,XAUUSDg_PERIOD_M5_20250722_1435_BUY_888999,1619,fix4,XAUUSDg,PERIOD_M5,SELL,0.07,0.00,3428.66,7.28,EA_CLOSE,
2025.07.22 15:04:31,OPEN,XAUUSDg_PERIOD_M5_20250722_1500_BUY_888999,1620,fix4,XAUUSDg,PERIOD_M5,BUY,0.07,3429.41,0.00,0.00,,READY_TO_BREAKOUT
2025.07.22 16:51:36,CLOSE,XAUUSDg_PERIOD_M5_20250722_1500_BUY_888999,1621,fix4,XAUUSDg,PERIOD_M5,SELL,0.07,0.00,3431.13,11.97,EA_CLOSE,
2025.07.22 16:51:36,OPEN,XAUUSDg_PERIOD_M5_20250722_1650_BUY_888999,1622,fix4,XAUUSDg,PERIOD_M5,BUY,0.07,3431.70,0.00,0.00,,READY_TO_BREAKOUT
2025.07.22 17:04:16,CLOSE,XAUUSDg_PERIOD_M5_20250722_1650_BUY_888999,1623,fix4,XAUUSDg,PERIOD_M5,SELL,0.07,0.00,3432.86,8.05,EA_CLOSE,
2025.07.22 17:04:16,OPEN,XAUUSDg_PERIOD_M5_20250722_1700_BUY_888999,1624,fix4,XAUUSDg,PERIOD_M5,BUY,0.07,3433.32,0.00,0.00,,READY_TO_BREAKOUT
2025.07.23 15:55:56,OPEN,XAUUSDg_PERIOD_M5_20250722_1700_BUY_888999,1625,fix4,XAUUSDg,PERIOD_M5,SELL,0.14,3404.01,0.00,0.00,,READY_TO_BREAKOUT
2025.07.24 07:52:10,CLOSE,XAUUSDg_PERIOD_M5_20250722_1700_BUY_888999,1626,fix4,XAUUSDg,PERIOD_M5,BUY,0.14,0.00,3370.87,463.96,EA_CLOSE,
2025.07.24 07:52:10,CLOSE,XAUUSDg_PERIOD_M5_20250722_1700_BUY_888999,1627,fix4,XAUUSDg,PERIOD_M5,SELL,0.07,0.00,3370.30,-441.07,EA_CLOSE,
2025.07.24 07:53:23,OPEN,XAUUSDg_PERIOD_M5_20250724_0750_SELL_888999,1628,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3369.66,0.00,0.00,,READY_TO_BREAKOUT
2025.07.24 07:55:55,CLOSE,XAUUSDg_PERIOD_M5_20250724_0750_SELL_888999,1629,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3367.51,17.20,EA_CLOSE,
2025.07.24 07:55:56,OPEN,XAUUSDg_PERIOD_M5_20250724_0755_SELL_888999,1630,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3366.89,0.00,0.00,,READY_TO_BREAKOUT
2025.07.24 09:18:58,CLOSE,XAUUSDg_PERIOD_M5_20250724_0755_SELL_888999,1631,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3365.39,12.00,EA_CLOSE,
2025.07.24 09:18:59,OPEN,XAUUSDg_PERIOD_M5_20250724_0915_SELL_888999,1632,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3364.86,0.00,0.00,,READY_TO_BREAKOUT
2025.07.24 09:27:30,CLOSE,XAUUSDg_PERIOD_M5_20250724_0915_SELL_888999,1633,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3363.95,7.28,EA_CLOSE,
2025.07.24 09:29:04,OPEN,XAUUSDg_PERIOD_M5_20250724_0925_SELL_888999,1634,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3362.97,0.00,0.00,,READY_TO_BREAKOUT
2025.07.24 12:00:04,CLOSE,XAUUSDg_PERIOD_M5_20250724_0925_SELL_888999,1635,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3361.52,11.60,EA_CLOSE,
2025.07.24 12:00:07,OPEN,XAUUSDg_PERIOD_M5_20250724_1200_SELL_888999,1636,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3361.05,0.00,0.00,,READY_TO_BREAKOUT
2025.07.24 12:01:16,CLOSE,XAUUSDg_PERIOD_M5_20250724_1200_SELL_888999,1637,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3359.05,15.92,EA_CLOSE,
2025.07.24 12:01:17,OPEN,XAUUSDg_PERIOD_M5_20250724_1200_SELL_888999,1638,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3358.30,0.00,0.00,,READY_TO_BREAKOUT
2025.07.24 12:50:03,CLOSE,XAUUSDg_PERIOD_M5_20250724_1200_SELL_888999,1639,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3354.72,28.64,EA_CLOSE,
2025.07.24 12:50:56,OPEN,XAUUSDg_PERIOD_M5_20250724_1250_SELL_888999,1640,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3354.05,0.00,0.00,,READY_TO_BREAKOUT
2025.07.24 13:00:12,CLOSE,XAUUSDg_PERIOD_M5_20250724_1250_SELL_888999,1641,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3352.55,12.00,EA_CLOSE,
2025.07.24 13:00:12,OPEN,XAUUSDg_PERIOD_M5_20250724_1300_SELL_888999,1642,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3351.75,0.00,0.00,,READY_TO_BREAKOUT
2025.07.24 13:46:28,OPEN,XAUUSDg_PERIOD_M5_20250724_1300_SELL_888999,1643,fix4,XAUUSDg,PERIOD_M5,BUY,0.16,3369.89,0.00,0.00,,READY_TO_BREAKOUT
2025.07.25 07:40:06,OPEN,XAUUSDg_PERIOD_M5_20250724_1300_SELL_888999,1644,fix4,XAUUSDg,PERIOD_M5,SELL,0.32,3352.86,0.00,0.00,,READY_TO_BREAKOUT
2025.07.25 12:43:31,CLOSE,XAUUSDg_PERIOD_M5_20250724_1300_SELL_888999,1645,fix4,XAUUSDg,PERIOD_M5,BUY,0.32,0.00,3337.34,496.96,EA_CLOSE,
2025.07.25 12:43:31,CLOSE,XAUUSDg_PERIOD_M5_20250724_1300_SELL_888999,1646,fix4,XAUUSDg,PERIOD_M5,SELL,0.16,0.00,3336.75,-530.24,EA_CLOSE,
2025.07.25 12:43:31,CLOSE,XAUUSDg_PERIOD_M5_20250724_1300_SELL_888999,1647,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3336.93,118.56,EA_CLOSE,
2025.07.25 12:43:31,OPEN,XAUUSDg_PERIOD_M5_20250725_1240_SELL_888999,1648,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3336.70,0.00,0.00,,READY_TO_BREAKOUT
2025.07.25 14:17:09,CLOSE,XAUUSDg_PERIOD_M5_20250725_1240_SELL_888999,1649,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3335.18,12.24,EA_CLOSE,
2025.07.25 14:17:10,OPEN,XAUUSDg_PERIOD_M5_20250725_1415_SELL_888999,1650,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3334.75,0.00,0.00,,READY_TO_BREAKOUT
2025.07.25 14:39:30,CLOSE,XAUUSDg_PERIOD_M5_20250725_1415_SELL_888999,1651,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3333.41,10.64,EA_CLOSE,
2025.07.25 14:39:31,OPEN,XAUUSDg_PERIOD_M5_20250725_1435_SELL_888999,1652,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3333.13,0.00,0.00,,READY_TO_BREAKOUT
2025.07.25 14:52:24,CLOSE,XAUUSDg_PERIOD_M5_20250725_1435_SELL_888999,1653,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3331.40,13.84,EA_CLOSE,
2025.07.25 14:52:24,OPEN,XAUUSDg_PERIOD_M5_20250725_1450_SELL_888999,1654,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3330.82,0.00,0.00,,READY_TO_BREAKOUT
2025.07.25 15:00:55,CLOSE,XAUUSDg_PERIOD_M5_20250725_1450_SELL_888999,1655,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3329.40,11.44,EA_CLOSE,
2025.07.25 15:00:56,OPEN,XAUUSDg_PERIOD_M5_20250725_1500_SELL_888999,1656,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3328.80,0.00,0.00,,READY_TO_BREAKOUT
2025.07.25 15:42:11,CLOSE,XAUUSDg_PERIOD_M5_20250725_1500_SELL_888999,1657,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3327.61,9.52,EA_CLOSE,
2025.07.25 15:42:11,OPEN,XAUUSDg_PERIOD_M5_20250725_1540_SELL_888999,1658,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3327.07,0.00,0.00,,READY_TO_BREAKOUT
2025.07.25 15:44:18,CLOSE,XAUUSDg_PERIOD_M5_20250725_1540_SELL_888999,1659,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3326.20,6.96,EA_CLOSE,
2025.07.25 15:44:19,OPEN,XAUUSDg_PERIOD_M5_20250725_1540_SELL_888999,1660,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3325.65,0.00,0.00,,READY_TO_BREAKOUT
2025.07.28 13:34:19,CLOSE,XAUUSDg_PERIOD_M5_20250725_1540_SELL_888999,1661,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3323.62,16.24,EA_CLOSE,
2025.07.28 13:34:19,OPEN,XAUUSDg_PERIOD_M5_20250728_1330_SELL_888999,1662,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3322.95,0.00,0.00,,READY_TO_BREAKOUT
2025.07.28 13:45:52,CLOSE,XAUUSDg_PERIOD_M5_20250728_1330_SELL_888999,1663,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3321.49,11.68,EA_CLOSE,
2025.07.28 13:45:52,OPEN,XAUUSDg_PERIOD_M5_20250728_1345_SELL_888999,1664,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3320.72,0.00,0.00,,READY_TO_BREAKOUT
2025.07.28 13:48:03,CLOSE,XAUUSDg_PERIOD_M5_20250728_1345_SELL_888999,1665,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3317.45,26.24,EA_CLOSE,
2025.07.28 13:48:04,OPEN,XAUUSDg_PERIOD_M5_20250728_1345_SELL_888999,1666,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3316.61,0.00,0.00,,READY_TO_BREAKOUT
2025.07.28 13:51:01,CLOSE,XAUUSDg_PERIOD_M5_20250728_1345_SELL_888999,1667,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3314.86,14.08,EA_CLOSE,
2025.07.28 13:51:02,OPEN,XAUUSDg_PERIOD_M5_20250728_1350_SELL_888999,1668,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3314.41,0.00,0.00,,READY_TO_BREAKOUT
2025.07.28 13:53:42,CLOSE,XAUUSDg_PERIOD_M5_20250728_1350_SELL_888999,1669,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3311.49,23.36,EA_CLOSE,
2025.07.28 13:53:42,OPEN,XAUUSDg_PERIOD_M5_20250728_1350_SELL_888999,1670,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3311.60,0.00,0.00,,READY_TO_BREAKOUT
2025.07.28 13:53:51,CLOSE,XAUUSDg_PERIOD_M5_20250728_1350_SELL_888999,1671,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3309.14,19.68,EA_CLOSE,
2025.07.28 13:53:51,OPEN,XAUUSDg_PERIOD_M5_20250728_1350_SELL_888999,1672,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3309.15,0.00,0.00,,READY_TO_BREAKOUT
2025.07.28 13:54:51,CLOSE,XAUUSDg_PERIOD_M5_20250728_1350_SELL_888999,1673,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3306.60,20.40,EA_CLOSE,
2025.07.28 13:54:51,OPEN,XAUUSDg_PERIOD_M5_20250728_1350_SELL_888999,1674,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3305.92,0.00,0.00,,READY_TO_BREAKOUT
2025.07.28 13:58:36,CLOSE,XAUUSDg_PERIOD_M5_20250728_1350_SELL_888999,1675,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3304.90,8.16,EA_CLOSE,
2025.07.28 13:58:36,OPEN,XAUUSDg_PERIOD_M5_20250728_1355_SELL_888999,1676,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3304.41,0.00,0.00,,READY_TO_BREAKOUT
2025.07.28 13:58:46,CLOSE,XAUUSDg_PERIOD_M5_20250728_1355_SELL_888999,1677,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3303.51,7.20,EA_CLOSE,
2025.07.28 13:58:47,OPEN,XAUUSDg_PERIOD_M5_20250728_1355_SELL_888999,1678,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3302.90,0.00,0.00,,READY_TO_BREAKOUT
2025.07.30 13:43:41,CLOSE,XAUUSDg_PERIOD_M5_20250728_1355_SELL_888999,1679,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3301.63,10.16,EA_CLOSE,
2025.07.30 13:43:42,OPEN,XAUUSDg_PERIOD_M5_20250730_1340_SELL_888999,1680,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3301.11,0.00,0.00,,READY_TO_BREAKOUT
2025.07.30 13:56:44,CLOSE,XAUUSDg_PERIOD_M5_20250730_1340_SELL_888999,1681,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3299.47,13.12,EA_CLOSE,
2025.07.30 13:56:45,OPEN,XAUUSDg_PERIOD_M5_20250730_1355_SELL_888999,1682,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3298.50,0.00,0.00,,READY_TO_BREAKOUT
2025.07.30 15:20:20,CLOSE,XAUUSDg_PERIOD_M5_20250730_1355_SELL_888999,1683,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3294.43,32.56,EA_CLOSE,
2025.07.30 15:20:21,OPEN,XAUUSDg_PERIOD_M5_20250730_1520_SELL_888999,1684,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3293.95,0.00,0.00,,READY_TO_BREAKOUT
2025.07.30 15:22:25,CLOSE,XAUUSDg_PERIOD_M5_20250730_1520_SELL_888999,1685,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3291.43,20.16,EA_CLOSE,
2025.07.30 15:22:25,OPEN,XAUUSDg_PERIOD_M5_20250730_1520_SELL_888999,1686,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3290.87,0.00,0.00,,READY_TO_BREAKOUT
2025.07.30 15:37:36,CLOSE,XAUUSDg_PERIOD_M5_20250730_1520_SELL_888999,1687,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3289.51,10.88,EA_CLOSE,
2025.07.30 15:37:36,OPEN,XAUUSDg_PERIOD_M5_20250730_1535_SELL_888999,1688,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3289.05,0.00,0.00,,READY_TO_BREAKOUT
2025.07.30 18:48:38,CLOSE,XAUUSDg_PERIOD_M5_20250730_1535_SELL_888999,1689,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3288.00,8.40,EA_CLOSE,
2025.07.30 18:48:38,OPEN,XAUUSDg_PERIOD_M5_20250730_1845_SELL_888999,1690,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3287.45,0.00,0.00,,READY_TO_BREAKOUT
2025.07.30 18:50:03,CLOSE,XAUUSDg_PERIOD_M5_20250730_1845_SELL_888999,1691,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3285.00,19.60,EA_CLOSE,
2025.07.30 18:50:03,OPEN,XAUUSDg_PERIOD_M5_20250730_1850_SELL_888999,1692,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3284.59,0.00,0.00,,READY_TO_BREAKOUT
2025.07.30 18:50:22,CLOSE,XAUUSDg_PERIOD_M5_20250730_1850_SELL_888999,1693,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3283.40,9.52,EA_CLOSE,
2025.07.30 18:50:22,OPEN,XAUUSDg_PERIOD_M5_20250730_1850_SELL_888999,1694,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3282.70,0.00,0.00,,READY_TO_BREAKOUT
2025.07.30 18:53:12,CLOSE,XAUUSDg_PERIOD_M5_20250730_1850_SELL_888999,1695,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3280.35,18.80,EA_CLOSE,
2025.07.30 18:53:12,OPEN,XAUUSDg_PERIOD_M5_20250730_1850_SELL_888999,1696,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3279.78,0.00,0.00,,READY_TO_BREAKOUT
2025.07.30 19:01:26,CLOSE,XAUUSDg_PERIOD_M5_20250730_1850_SELL_888999,1697,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3276.95,22.64,EA_CLOSE,
2025.07.30 19:01:26,OPEN,XAUUSDg_PERIOD_M5_20250730_1900_SELL_888999,1698,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3275.93,0.00,0.00,,READY_TO_BREAKOUT
2025.07.30 19:16:45,CLOSE,XAUUSDg_PERIOD_M5_20250730_1900_SELL_888999,1699,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3274.95,7.92,EA_CLOSE,
2025.07.30 19:16:45,OPEN,XAUUSDg_PERIOD_M5_20250730_1915_SELL_888999,1700,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3274.32,0.00,0.00,,READY_TO_BREAKOUT
2025.07.30 19:20:05,CLOSE,XAUUSDg_PERIOD_M5_20250730_1915_SELL_888999,1701,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3273.25,8.64,EA_CLOSE,
2025.07.30 19:20:05,OPEN,XAUUSDg_PERIOD_M5_20250730_1920_SELL_888999,1702,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3272.93,0.00,0.00,,READY_TO_BREAKOUT
2025.07.30 19:30:39,CLOSE,XAUUSDg_PERIOD_M5_20250730_1920_SELL_888999,1703,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3271.86,8.56,EA_CLOSE,
2025.07.30 19:30:39,OPEN,XAUUSDg_PERIOD_M5_20250730_1930_SELL_888999,1704,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3271.49,0.00,0.00,,READY_TO_BREAKOUT
2025.07.30 19:31:45,CLOSE,XAUUSDg_PERIOD_M5_20250730_1930_SELL_888999,1705,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3270.49,8.08,EA_CLOSE,
2025.07.30 19:31:46,OPEN,XAUUSDg_PERIOD_M5_20250730_1930_SELL_888999,1706,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3270.10,0.00,0.00,,READY_TO_BREAKOUT
2025.07.30 19:37:31,CLOSE,XAUUSDg_PERIOD_M5_20250730_1930_SELL_888999,1707,fix4,XAUUSDg,PERIOD_M5,BUY,0.08,0.00,3268.91,9.44,EA_CLOSE,
2025.07.30 19:37:32,OPEN,XAUUSDg_PERIOD_M5_20250730_1935_SELL_888999,1708,fix4,XAUUSDg,PERIOD_M5,SELL,0.08,3268.57,0.00,0.00,,READY_TO_BREAKOUT
