date,time,cycle,session,regime,dir,rsi,beta1,sc100,sl,tp,risk,pnl,result,cycle_eq,month
2025-07-21,07:30,86,Asian,REVERTING,SHORT,70.0,10.01,0.556,2.3,18.37,500.0,-500.0,LOSS,53500.0,2025-07
2025-07-21,14:30,86,London,REVERTING,SHORT,71.5,9.93,0.495,2.85,22.78,500.0,-500.0,LOSS,53000.0,2025-07
2025-07-22,14:30,86,London,REVERTING,SHORT,73.9,18.08,0.495,3.59,28.74,500.0,-500.0,LOSS,52500.0,2025-07
2025-07-25,07:00,86,Asian,REVERTING,LONG,27.6,-16.49,0.424,2.5,19.97,500.0,-500.0,LOSS,52000.0,2025-07
2025-07-30,14:00,86,London,REVERTING,LONG,34.2,-16.57,0.465,3.93,31.41,500.0,-500.0,LOSS,51500.0,2025-07
2025-08-01,14:00,86,London,REVERTING,SHORT,70.9,22.56,0.424,5.19,41.56,500.0,-500.0,LOSS,51000.0,2025-08
2025-08-05,07:30,86,Asian,REVERTING,LONG,34.6,-23.4,0.424,2.55,20.38,500.0,4000.0,WIN,55000.0,2025-08
2025-08-11,07:00,86,Asian,REVERTING,LONG,34.4,-10.33,0.556,3.65,29.2,500.0,-500.0,LOSS,54500.0,2025-08
2025-08-19,14:30,86,London,REVERTING,LONG,34.7,-10.03,0.515,2.82,22.52,500.0,-500.0,LOSS,54000.0,2025-08
2025-08-20,14:30,86,London,REVERTING,SHORT,65.2,7.89,0.505,2.43,19.47,500.0,4000.0,WIN,58000.0,2025-08
2025-08-22,14:00,87,London,REVERTING,SHORT,69.8,24.06,0.495,3.84,30.72,500.0,-500.0,LOSS,49500.0,2025-08
2025-08-28,07:00,87,Asian,REVERTING,SHORT,65.2,4.01,0.485,1.93,15.45,500.0,-500.0,LOSS,49000.0,2025-08
2025-08-28,14:00,87,London,REVERTING,SHORT,66.8,8.68,0.505,2.83,22.65,500.0,-500.0,LOSS,48500.0,2025-08
2025-08-29,14:30,87,London,REVERTING,SHORT,68.4,14.33,0.515,3.17,25.36,500.0,-500.0,LOSS,48000.0,2025-08
2025-09-02,14:00,87,London,REVERTING,SHORT,73.1,17.69,0.495,5.11,40.87,500.0,-500.0,LOSS,47500.0,2025-09
2025-09-03,14:00,87,London,REVERTING,SHORT,71.1,10.96,0.495,3.78,30.27,500.0,4000.0,WIN,51500.0,2025-09
2025-09-05,14:00,87,London,REVERTING,SHORT,65.6,18.87,0.606,5.87,46.95,500.0,-500.0,LOSS,51000.0,2025-09
2025-09-08,14:00,87,London,REVERTING,SHORT,65.1,13.94,0.596,4.04,32.29,500.0,-500.0,LOSS,50500.0,2025-09
2025-09-15,14:00,87,London,REVERTING,SHORT,67.8,19.43,0.505,3.8,30.4,500.0,-500.0,LOSS,50000.0,2025-09
2025-09-17,14:30,87,London,REVERTING,LONG,32.7,-14.13,0.515,5.78,46.26,500.0,-500.0,LOSS,49500.0,2025-09
2025-09-19,14:00,87,London,REVERTING,SHORT,69.1,13.91,0.424,3.42,27.36,500.0,-500.0,LOSS,49000.0,2025-09
2025-09-22,07:00,87,Asian,REVERTING,SHORT,76.1,7.59,0.414,3.12,24.99,500.0,-500.0,LOSS,48500.0,2025-09
2025-09-22,14:30,87,London,REVERTING,SHORT,77.0,0.82,0.404,3.45,27.56,500.0,-500.0,LOSS,48000.0,2025-09
2025-09-23,07:30,87,Asian,REVERTING,SHORT,70.5,8.86,0.444,4.15,33.21,500.0,4000.0,WIN,52000.0,2025-09
2025-09-24,14:30,87,London,REVERTING,LONG,25.9,-13.01,0.495,3.95,31.58,500.0,4000.0,WIN,56000.0,2025-09
2025-09-29,07:00,88,Asian,REVERTING,SHORT,65.8,4.53,0.545,4.41,35.26,500.0,-500.0,LOSS,49500.0,2025-09
2025-10-09,14:00,88,London,REVERTING,LONG,33.9,-22.73,0.465,10.06,80.49,500.0,4000.0,WIN,53500.0,2025-10
2025-10-13,07:00,88,Asian,REVERTING,SHORT,66.9,11.12,0.525,4.92,39.36,500.0,-500.0,LOSS,53000.0,2025-10
2025-10-13,20:30,88,NY_Open,REVERTING,SHORT,68.9,1.58,0.535,4.62,36.96,500.0,-500.0,LOSS,52500.0,2025-10
2025-10-16,14:00,88,London,REVERTING,SHORT,65.4,9.48,0.545,8.27,66.18,500.0,-500.0,LOSS,52000.0,2025-10
2025-10-16,20:30,88,NY_Open,REVERTING,SHORT,71.2,26.9,0.525,10.08,80.61,500.0,4000.0,WIN,56000.0,2025-10
2025-10-20,14:00,89,London,REVERTING,SHORT,66.4,19.75,0.485,9.16,73.26,500.0,-500.0,LOSS,49500.0,2025-10
2025-10-21,14:00,89,London,REVERTING,LONG,26.5,-62.48,0.444,16.6,132.81,500.0,-500.0,LOSS,49000.0,2025-10
2025-10-27,14:00,89,London,REVERTING,LONG,34.2,-0.01,0.485,8.44,67.52,500.0,-500.0,LOSS,48500.0,2025-10
2025-10-28,07:30,89,Asian,REVERTING,LONG,34.7,-4.19,0.535,8.63,69.0,500.0,4000.0,WIN,52500.0,2025-10
2025-10-29,07:30,89,Asian,REVERTING,SHORT,67.5,8.97,0.525,6.12,48.92,500.0,4000.0,WIN,56500.0,2025-10
2025-10-29,14:30,90,London,REVERTING,LONG,34.9,-34.5,0.505,9.24,73.91,500.0,4000.0,WIN,54000.0,2025-10
2025-11-04,14:30,90,London,REVERTING,LONG,33.7,-14.72,0.444,8.08,64.66,500.0,4000.0,WIN,58000.0,2025-11
2025-11-10,07:00,91,Asian,REVERTING,SHORT,77.6,21.76,0.515,4.23,33.88,500.0,-500.0,LOSS,49500.0,2025-11
2025-11-12,14:00,91,London,REVERTING,SHORT,69.1,21.04,0.404,6.99,55.93,500.0,-500.0,LOSS,49000.0,2025-11
2025-11-13,14:00,91,London,REVERTING,LONG,34.7,-33.85,0.404,9.43,75.44,500.0,-500.0,LOSS,48500.0,2025-11
2025-11-14,07:30,91,Asian,REVERTING,LONG,30.8,-19.14,0.455,8.38,67.07,500.0,-500.0,LOSS,48000.0,2025-11
2025-11-17,14:30,91,London,REVERTING,LONG,28.3,-27.37,0.515,7.93,63.41,500.0,4000.0,WIN,52000.0,2025-11
2025-11-19,07:00,91,Asian,REVERTING,SHORT,66.1,4.44,0.475,5.21,41.65,500.0,4000.0,WIN,56000.0,2025-11
2025-11-24,14:00,92,London,REVERTING,SHORT,71.2,34.58,0.545,5.71,45.66,500.0,-500.0,LOSS,49500.0,2025-11
2025-11-27,20:30,92,NY_Open,REVERTING,SHORT,70.5,22.24,0.495,2.78,22.2,500.0,4000.0,WIN,53500.0,2025-11
2025-11-28,14:00,92,London,REVERTING,SHORT,66.5,6.6,0.535,5.31,42.46,500.0,-500.0,LOSS,53000.0,2025-11
2025-12-10,20:30,92,NY_Open,REVERTING,SHORT,65.5,18.33,0.515,6.63,53.05,500.0,-500.0,LOSS,52500.0,2025-12
2025-12-11,14:30,92,London,REVERTING,SHORT,68.3,9.35,0.566,7.1,56.77,500.0,-500.0,LOSS,52000.0,2025-12
2025-12-22,07:30,92,Asian,REVERTING,SHORT,70.4,1.48,0.535,3.56,28.52,500.0,-500.0,LOSS,51500.0,2025-12
2025-12-22,20:30,92,NY_Open,REVERTING,SHORT,80.2,2.24,0.515,4.46,35.72,500.0,-500.0,LOSS,51000.0,2025-12
2025-12-23,20:30,92,NY_Open,REVERTING,SHORT,65.4,6.32,0.444,5.48,43.82,500.0,-500.0,LOSS,50500.0,2025-12
2025-12-29,14:00,92,London,REVERTING,LONG,25.9,-41.72,0.525,11.92,95.37,500.0,-500.0,LOSS,50000.0,2025-12
2026-01-02,07:00,92,Asian,REVERTING,SHORT,65.7,8.59,0.505,3.73,29.88,500.0,4000.0,WIN,54000.0,2026-01
2026-01-02,14:30,92,London,REVERTING,LONG,34.9,-37.69,0.515,7.56,60.52,500.0,4000.0,WIN,58000.0,2026-01
2026-01-20,07:00,93,Asian,REVERTING,SHORT,67.5,10.92,0.545,5.08,40.68,500.0,-500.0,LOSS,49500.0,2026-01
2026-01-20,14:30,93,London,REVERTING,SHORT,67.3,5.22,0.545,7.42,59.36,500.0,-500.0,LOSS,49000.0,2026-01
2026-01-22,14:00,93,London,REVERTING,SHORT,73.0,39.69,0.455,8.47,67.73,500.0,-500.0,LOSS,48500.0,2026-01
2026-01-27,20:30,93,NY_Open,REVERTING,SHORT,72.3,26.18,0.566,11.83,94.64,500.0,-500.0,LOSS,48000.0,2026-01
2026-01-28,07:30,93,Asian,REVERTING,SHORT,68.4,4.19,0.566,9.68,77.48,500.0,-500.0,LOSS,47500.0,2026-01
2026-01-28,20:30,93,NY_Open,REVERTING,SHORT,80.1,51.26,0.535,25.05,200.42,500.0,4000.0,WIN,51500.0,2026-01
2026-02-03,20:30,93,NY_Open,REVERTING,SHORT,68.1,8.67,0.505,21.35,170.78,500.0,4000.0,WIN,55500.0,2026-02
2026-02-12,14:00,94,London,REVERTING,LONG,34.7,-40.97,0.485,21.33,170.61,500.0,-500.0,LOSS,49500.0,2026-02
2026-02-27,14:00,94,London,REVERTING,SHORT,65.8,14.17,0.525,10.54,84.32,500.0,-500.0,LOSS,49000.0,2026-02
2026-03-05,14:30,94,London,REVERTING,LONG,34.9,-34.05,0.576,15.84,126.72,500.0,4000.0,WIN,53000.0,2026-03
2026-03-12,14:00,94,London,REVERTING,LONG,28.8,-22.46,0.515,9.26,74.1,500.0,-500.0,LOSS,52500.0,2026-03
2026-03-13,14:30,94,London,REVERTING,LONG,33.3,-17.79,0.444,11.77,94.2,500.0,-500.0,LOSS,52000.0,2026-03
2026-03-18,07:00,94,Asian,REVERTING,LONG,20.6,-42.94,0.505,9.1,72.79,500.0,-500.0,LOSS,51500.0,2026-03
2026-03-18,14:00,94,London,REVERTING,LONG,28.0,-33.46,0.505,12.11,96.9,500.0,-500.0,LOSS,51000.0,2026-03
2026-03-19,07:30,94,Asian,REVERTING,LONG,12.1,-52.08,0.444,21.47,171.73,500.0,-500.0,LOSS,50500.0,2026-03
2026-03-20,14:30,94,London,REVERTING,LONG,29.6,-89.61,0.444,20.58,164.65,500.0,-500.0,LOSS,50000.0,2026-03
2026-03-24,20:30,94,NY_Open,REVERTING,SHORT,72.4,111.83,0.444,16.22,129.8,500.0,4000.0,WIN,54000.0,2026-03
2026-03-26,14:30,94,London,REVERTING,LONG,32.9,-11.44,0.515,14.16,113.26,500.0,4000.0,WIN,58000.0,2026-03
2026-03-31,14:00,95,London,REVERTING,SHORT,70.2,39.55,0.465,12.29,98.3,500.0,-500.0,LOSS,49500.0,2026-03
